472,MOSES,0.0002,65314,MAY,0.0003,94705
473,IRVIN,0.0002,65314,MINDY,0.0003,94705
474,SAUL,0.0002,65314,ESSIE,0.0003,94705
475,ROMAN,0.0002,65314,MANDY,0.0003,94705
476,DARNELL,0.0002,65314,LORENE,0.0003,91439
477,RANDAL,0.0002,65314,ELSA,0.0003,91439
478,TOMMIE,0.0002,65314,JOSEFINA,0.0003,91439
479,TIMMY,0.0002,62048,JEANNIE,0.0003,91439
480,DARRIN,0.0002,62048,MIRANDA,0.0003,91439
481,WINSTON,0.0002,62048,DIXIE,0.0003,91439
482,BRENDAN,0.0002,62048,LUCIA,0.0003,91439
483,TOBY,0.0002,62048,MARTA,0.0003,91439
484,VAN,0.0002,62048,FAITH,0.0003,91439
485,ABEL,0.0002,62048,LELA,0.0003,91439
486,DOMINICK,0.0002,62048,JOHANNA,0.0003,91439
487,BOYD,0.0002,62048,SHARI,0.0003,91439
488,COURTNEY,0.0002,62048,CAMILLE,0.0003,91439
489,JAN,0.0002,62048,TAMI,0.0003,88174
490,EMILIO,0.0002,62048,SHAWNA,0.0003,88174
491,ELIJAH,0.0002,62048,ELISA,0.0003,88174
492,CARY,0.0002,62048,EBONY,0.0003,88174
493,DOMINGO,0.0002,62048,MELBA,0.0003,88174
494,SANTOS,0.0002,62048,ORA,0.0003,88174
495,AUBREY,0.0002,62048,NETTIE,0.0003,88174
496,EMMETT,0.0002,62048,TABITHA,0.0003,88174
497,MARLON,0.0002,62048,OLLIE,0.0003,88174
498,EMANUEL,0.0002,62048,JAIME,0.0003,88174
499,JERALD,0.0002,62048,WINIFRED,0.0003,88174
500,EDMOND,0.0002,62048,KRISTIE,0.0003,88174
501,EMIL,0.0002,62048,MARINA,0.0003,88174
502,DEWAYNE,0.0002,58782,ALISHA,0.0003,88174
503,WILL,0.0002,58782,AIMEE,0.0003,88174
504,OTTO,0.0002,58782,RENA,0.0003,88174
505,TEDDY,0.0002,58782,MYRNA,0.0003,84908
506,REYNALDO,0.0002,58782,MARLA,0.0003,84908
507,BRET,0.0002,58782,TAMMIE,0.0003,84908
508,MORGAN,0.0002,58782,LATASHA,0.0003,84908
509,JESS,0.0002,58782,BONITA,0.0003,84908
510,TRENT,0.0002,58782,PATRICE,0.0003,84908
511,HUMBERTO,0.0002,58782,RONDA,0.0003,84908
512,EMMANUEL,0.0002,58782,SHERRIE,0.0003,84908
513,STEPHAN,0.0002,58782,ADDIE,0.0003,84908
514,LOUIE,0.0002,58782,FRANCINE,0.0003,81642
515,VICENTE,0.0002,55517,DELORIS,0.0003,81642
516,LAMONT,0.0002,55517,STACIE,0.0003,81642
517,STACY,0.0002,55517,ADRIANA,0.0003,81642
518,GARLAND,0.0002,55517,CHERI,0.0003,81642
519,MILES,0.0002,55517,SHELBY,0.0003,81642
520,MICAH,0.0002,55517,ABIGAIL,0.0003,81642
521,EFRAIN,0.0002,55517,CELESTE,0.0003,81642
522,BILLIE,0.0002,55517,JEWEL,0.0003,81642
523,LOGAN,0.0002,55517,CARA,0.0003,81642
524,HEATH,0.0002,55517,ADELE,0.0003,81642
525,RODGER,0.0002,55517,REBEKAH,0.0003,81642
526,HARLEY,0.0002,55517,LUCINDA,0.0003,81642
527,DEMETRIUS,0.0002,55517,DORTHY,0.0003,81642
528,ETHAN,0.0002,55517,CHRIS,0.0002,78377
529,ELDON,0.0002,55517,EFFIE,0.0002,78377
530,ROCKY,0.0002,52251,TRINA,0.0002,78377
531,PIERRE,0.0002,52251,REBA,0.0002,78377
532,JUNIOR,0.0002,52251,SHAWN,0.0002,78377
533,FREDDY,0.0002,52251,SALLIE,0.0002,78377
534,ELI,0.0002,52251,AURORA,0.0002,78377
535,BRYCE,0.0002,52251,LENORA,0.0002,78377
536,ANTOINE,0.0002,52251,ETTA,0.0002,78377
537,ROBBIE,0.0002,52251,LOTTIE,0.0002,78377
538,KENDALL,0.0002,52251,KERRI,0.0002,78377
539,ROYCE,0.0002,52251,TRISHA,0.0002,78377
540,STERLING,0.0002,52251,NIKKI,0.0002,78377
541,MICKEY,0.0002,52251,ESTELLA,0.0002,78377
542,CHASE,0.0002,52251,FRANCISCA,0.0002,78377
543,GROVER,0.0002,52251,JOSIE,0.0002,78377
544,ELTON,0.0002,52251,TRACIE,0.0002,78377
545,CLEVELAND,0.0002,52251,MARISSA,0.0002,78377
546,DYLAN,0.0002,52251,KARIN,0.0002,78377
547,CHUCK,0.0002,52251,BRITTNEY,0.0002,78377
548,DAMIAN,0.0002,52251,JANELLE,0.0002,78377
549,REUBEN,0.0002,48985,LOURDES,0.0002,78377
550,STAN,0.0002,48985,LAUREL,0.0002,78377
551,AUGUST,0.0002,48985,HELENE,0.0002,78377
552,LEONARDO,0.0002,48985,FERN,0.0002,78377
553,JASPER,0.0002,48985,ELVA,0.0002,78377
554,RUSSEL,0.0002,48985,CORINNE,0.0002,78377
555,ERWIN,0.0002,48985,KELSEY,0.0002,78377
556,BENITO,0.0002,48985,INA,0.0002,75111
557,HANS,0.0002,48985,BETTIE,0.0002,75111
558,MONTE,0.0002,48985,ELISABETH,0.0002,75111
559,BLAINE,0.0002,48985,AIDA,0.0002,75111
560,ERNIE,0.0002,48985,CAITLIN,0.0002,75111
561,CURT,0.0002,48985,INGRID,0.0002,75111
562,QUENTIN,0.0002,48985,IVA,0.0002,75111
563,AGUSTIN,0.0002,48985,EUGENIA,0.0002,75111
564,MURRAY,0.0002,48985,CHRISTA,0.0002,75111
565,JAMAL,0.0001,45720,GOLDIE,0.0002,75111
566,DEVON,0.0001,45720,CASSIE,0.0002,75111
567,ADOLFO,0.0001,45720,MAUDE,0.0002,75111
568,HARRISON,0.0001,45720,JENIFER,0.0002,75111
569,TYSON,0.0001,45720,THERESE,0.0002,71845
570,BURTON,0.0001,45720,FRANKIE,0.0002,71845
571,BRADY,0.0001,45720,DENA,0.0002,71845
572,ELLIOTT,0.0001,45720,LORNA,0.0002,71845
573,WILFREDO,0.0001,45720,JANETTE,0.0002,71845
574,BART,0.0001,45720,LATONYA,0.0002,71845
575,JARROD,0.0001,45720,CANDY,0.0002,71845
576,VANCE,0.0001,45720,MORGAN,0.0002,71845
577,DENIS,0.0001,45720,CONSUELO,0.0002,71845
578,DAMIEN,0.0001,45720,TAMIKA,0.0002,71845
579,JOAQUIN,0.0001,45720,ROSETTA,0.0002,71845
580,HARLAN,0.0001,45720,DEBORA,0.0002,71845
581,DESMOND,0.0001,45720,CHERIE,0.0002,71845
582,ELLIOT,0.0001,45720,POLLY,0.0002,71845
583,DARWIN,0.0001,45720,DINA,0.0002,71845
584,ASHLEY,0.0001,45720,JEWELL,0.0002,68580
585,GREGORIO,0.0001,45720,FAY,0.0002,68580
586,BUDDY,0.0001,45720,JILLIAN,0.0002,68580
587,XAVIER,0.0001,42454,DOROTHEA,0.0002,68580
588,KERMIT,0.0001,42454,NELL,0.0002,68580
589,ROSCOE,0.0001,42454,TRUDY,0.0002,68580
590,ESTEBAN,0.0001,42454,ESPERANZA,0.0002,68580
591,ANTON,0.0001,42454,PATRICA,0.0002,68580
592,SOLOMON,0.0001,42454,KIMBERLEY,0.0002,68580
593,SCOTTY,0.0001,42454,SHANNA,0.0002,68580
594,NORBERT,0.0001,42454,HELENA,0.0002,68580
595,ELVIN,0.0001,42454,CAROLINA,0.0002,68580
596,WILLIAMS,0.0001,42454,CLEO,0.0002,68580
597,NOLAN,0.0001,42454,STEFANIE,0.0002,68580
598,CAREY,0.0001,42454,ROSARIO,0.0002,65314
599,ROD,0.0001,42454,OLA,0.0002,65314
600,QUINTON,0.0001,42454,JANINE,0.0002,65314
601,HAL,0.0001,42454,MOLLIE,0.0002,65314
602,BRAIN,0.0001,42454,LUPE,0.0002,65314
603,ROB,0.0001,42454,ALISA,0.0002,65314
604,ELWOOD,0.0001,42454,LOU,0.0002,65314
605,KENDRICK,0.0001,42454,MARIBEL,0.0002,65314
606,DARIUS,0.0001,42454,SUSANNE,0.0002,65314
607,MOISES,0.0001,42454,BETTE,0.0002,62048
608,SON,0.0001,39188,SUSANA,0.0002,62048
609,MARLIN,0.0001,39188,ELISE,0.0002,62048
610,FIDEL,0.0001,39188,CECILE,0.0002,62048
611,THADDEUS,0.0001,39188,ISABELLE,0.0002,62048
612,CLIFF,0.0001,39188,LESLEY,0.0002,62048
613,MARCEL,0.0001,39188,JOCELYN,0.0002,62048
614,ALI,0.0001,39188,PAIGE,0.0002,62048
615,JACKSON,0.0001,39188,JONI,0.0002,62048
616,RAPHAEL,0.0001,39188,RACHELLE,0.0002,62048
617,BRYON,0.0001,39188,LEOLA,0.0002,62048
618,ARMAND,0.0001,39188,DAPHNE,0.0002,62048
619,ALVARO,0.0001,39188,ALTA,0.0002,62048
620,JEFFRY,0.0001,39188,ESTER,0.0002,62048
621,DANE,0.0001,39188,PETRA,0.0002,62048
622,JOESPH,0.0001,39188,GRACIELA,0.0002,62048
623,THURMAN,0.0001,39188,IMOGENE,0.0002,62048
624,NED,0.0001,39188,JOLENE,0.0002,62048
625,SAMMIE,0.0001,39188,KEISHA,0.0002,62048
626,RUSTY,0.0001,39188,LACEY,0.0002,58782
627,MICHEL,0.0001,39188,GLENNA,0.0002,58782
628,MONTY,0.0001,39188,GABRIELA,0.0002,58782
629,RORY,0.0001,39188,KERI,0.0002,58782
630,FABIAN,0.0001,39188,URSULA,0.0002,58782
631,REGGIE,0.0001,39188,LIZZIE,0.0002,58782
632,MASON,0.0001,39188,KIRSTEN,0.0002,58782
633,GRAHAM,0.0001,39188,SHANA,0.0002,58782
634,KRIS,0.0001,35923,ADELINE,0.0002,58782
635,ISAIAH,0.0001,35923,MAYRA,0.0002,58782
636,VAUGHN,0.0001,35923,JAYNE,0.0002,58782
637,GUS,0.0001,35923,JACLYN,0.0002,58782
638,AVERY,0.0001,35923,GRACIE,0.0002,58782
639,LOYD,0.0001,35923,SONDRA,0.0002,58782
640,DIEGO,0.0001,35923,CARMELA,0.0002,58782
641,ALEXIS,0.0001,35923,MARISA,0.0002,58782
642,ADOLPH,0.0001,35923,ROSALIND,0.0002,58782
643,NORRIS,0.0001,35923,CHARITY,0.0002,58782
644,MILLARD,0.0001,35923,TONIA,0.0002,58782
645,ROCCO,0.0001,35923,BEATRIZ,0.0002,58782
646,GONZALO,0.0001,35923,MARISOL,0.0002,58782
647,DERICK,0.0001,35923,CLARICE,0.0002,58782
648,RODRIGO,0.0001,35923,JEANINE,0.0002,55517
649,GERRY,0.0001,35923,SHEENA,0.0002,55517
650,STACEY,0.0001,35923,ANGELINE,0.0002,55517
651,CARMEN,0.0001,35923,FRIEDA,0.0002,55517
652,WILEY,0.0001,35923,LILY,0.0002,55517
653,RIGOBERTO,0.0001,35923,ROBBIE,0.0002,55517
654,ALPHONSO,0.0001,35923,SHAUNA,0.0002,55517
655,TY,0.0001,35923,MILLIE,0.0002,55517
656,SHELBY,0.0001,35923,CLAUDETTE,0.0002,55517
657,RICKIE,0.0001,35923,CATHLEEN,0.0002,55517
658,NOE,0.0001,35923,ANGELIA,0.0002,55517
659,VERN,0.0001,32657,GABRIELLE,0.0002,55517
660,BOBBIE,0.0001,32657,AUTUMN,0.0002,55517
661,REED,0.0001,32657,KATHARINE,0.0002,55517
662,JEFFERSON,0.0001,32657,SUMMER,0.0002,55517
663,ELVIS,0.0001,32657,JODIE,0.0002,55517
664,BERNARDO,0.0001,32657,STACI,0.0002,55517
665,MAURICIO,0.0001,32657,LEA,0.0002,55517
666,HIRAM,0.0001,32657,CHRISTI,0.0002,55517
667,DONOVAN,0.0001,32657,JIMMIE,0.0002,55517
668,BASIL,0.0001,32657,JUSTINE,0.0002,55517
669,RILEY,0.0001,32657,ELMA,0.0002,55517
670,OLLIE,0.0001,32657,LUELLA,0.0002,55517
671,NICKOLAS,0.0001,32657,MARGRET,0.0002,55517
672,MAYNARD,0.0001,32657,DOMINIQUE,0.0002,52251
673,SCOT,0.0001,32657,SOCORRO,0.0002,52251
674,VINCE,0.0001,32657,RENE,0.0002,52251
675,QUINCY,0.0001,32657,MARTINA,0.0002,52251
676,EDDY,0.0001,32657,MARGO,0.0002,52251
677,SEBASTIAN,0.0001,32657,MAVIS,0.0002,52251
678,FEDERICO,0.0001,32657,CALLIE,0.0002,52251
679,ULYSSES,0.0001,32657,BOBBI,0.0002,52251
680,HERIBERTO,0.0001,32657,MARITZA,0.0002,52251
681,DONNELL,0.0001,32657,LUCILE,0.0002,52251
682,COLE,0.0001,32657,LEANNE,0.0002,52251
683,DENNY,0.0001,32657,JEANNINE,0.0002,52251
684,DAVIS,0.0001,32657,DEANA,0.0002,52251
685,GAVIN,0.0001,32657,AILEEN,0.0002,52251
686,EMERY,0.0001,32657,LORIE,0.0002,52251
687,WARD,0.0001,32657,LADONNA,0.0002,52251
688,ROMEO,0.0001,32657,WILLA,0.0002,52251
689,JAYSON,0.0001,32657,MANUELA,0.0002,52251
690,DION,0.0001,32657,GALE,0.0002,52251
691,DANTE,0.0001,32657,SELMA,0.0002,52251
692,CLEMENT,0.0001,32657,DOLLY,0.0002,52251
693,COY,0.0001,32657,SYBIL,0.0002,52251
694,ODELL,0.0001,32657,ABBY,0.0002,52251
695,MAXWELL,0.0001,32657,LARA,0.0002,52251
696,JARVIS,0.0001,32657,DALE,0.0002,52251
697,BRUNO,0.0001,32657,IVY,0.0002,52251
698,ISSAC,0.0001,32657,DEE,0.0002,52251
699,MARY,0.0001,29391,WINNIE,0.0002,52251
700,DUDLEY,0.0001,29391,MARCY,0.0002,52251
701,BROCK,0.0001,29391,LUISA,0.0002,52251
702,SANFORD,0.0001,29391,JERI,0.0002,48985
703,COLBY,0.0001,29391,MAGDALENA,0.0002,48985
704,CARMELO,0.0001,29391,OFELIA,0.0002,48985
705,BARNEY,0.0001,29391,MEAGAN,0.0002,48985
706,NESTOR,0.0001,29391,AUDRA,0.0002,48985
707,HOLLIS,0.0001,29391,MATILDA,0.0002,48985
708,STEFAN,0.0001,29391,LEILA,0.0002,48985
709,DONNY,0.0001,29391,CORNELIA,0.0002,48985
710,ART,0.0001,29391,BIANCA,0.0002,48985
711,LINWOOD,0.0001,29391,SIMONE,0.0002,48985
712,BEAU,0.0001,29391,BETTYE,0.0002,48985
713,WELDON,0.0001,29391,RANDI,0.0002,48985
714,GALEN,0.0001,29391,VIRGIE,0.0002,48985
715,ISIDRO,0.0001,29391,LATISHA,0.0002,48985
716,TRUMAN,0.0001,29391,BARBRA,0.0002,48985
717,DELMAR,0.0001,29391,GEORGINA,0.0002,48985
718,JOHNATHON,0.0001,29391,ELIZA,0.0002,48985
719,SILAS,0.0001,29391,LEANN,0.0002,48985
720,FREDERIC,0.0001,29391,BRIDGETTE,0.0002,48985
721,DICK,0.0001,29391,RHODA,0.0001,45720
722,KIRBY,0.0001,29391,HALEY,0.0001,45720
723,IRWIN,0.0001,29391,ADELA,0.0001,45720
724,CRUZ,0.0001,29391,NOLA,0.0001,45720
725,MERLIN,0.0001,29391,BERNADINE,0.0001,45720
726,MERRILL,0.0001,29391,FLOSSIE,0.0001,45720
727,CHARLEY,0.0001,29391,ILA,0.0001,45720
728,MARCELINO,0.0001,29391,GRETA,0.0001,45720
729,LANE,0.0001,29391,RUTHIE,0.0001,45720
730,HARRIS,0.0001,29391,NELDA,0.0001,45720
731,CLEO,0.0001,29391,MINERVA,0.0001,45720
732,CARLO,0.0001,29391,LILLY,0.0001,45720
733,TRENTON,0.0001,29391,TERRIE,0.0001,45720
734,KURTIS,0.0001,29391,LETHA,0.0001,45720
735,HUNTER,0.0001,29391,HILARY,0.0001,45720
736,AURELIO,0.0001,29391,ESTELA,0.0001,45720
737,WINFRED,0.0001,29391,VALARIE,0.0001,45720
738,VITO,0.0001,29391,BRIANNA,0.0001,45720
739,COLLIN,0.0001,29391,ROSALYN,0.0001,45720
740,DENVER,0.0001,29391,EARLINE,0.0001,45720
741,CARTER,0.0001,29391,CATALINA,0.0001,45720
742,LEONEL,0.0001,26126,AVA,0.0001,45720
743,EMORY,0.0001,26126,MIA,0.0001,45720
744,PASQUALE,0.0001,26126,CLARISSA,0.0001,45720
745,MOHAMMAD,0.0001,26126,LIDIA,0.0001,45720
746,MARIANO,0.0001,26126,CORRINE,0.0001,45720
747,DANIAL,0.0001,26126,ALEXANDRIA,0.0001,45720
748,BLAIR,0.0001,26126,CONCEPCION,0.0001,45720
749,LANDON,0.0001,26126,TIA,0.0001,45720
750,DIRK,0.0001,26126,SHARRON,0.0001,45720
751,BRANDEN,0.0001,26126,RAE,0.0001,45720
752,ADAN,0.0001,26126,DONA,0.0001,45720
753,NUMBERS,0.0001,26126,ERICKA,0.0001,45720
754,CLAIR,0.0001,26126,JAMI,0.0001,45720
755,BUFORD,0.0001,26126,ELNORA,0.0001,45720
756,GERMAN,0.0001,26126,CHANDRA,0.0001,45720
757,BERNIE,0.0001,26126,LENORE,0.0001,45720
758,WILMER,0.0001,26126,NEVA,0.0001,42454
759,JOAN,0.0001,26126,MARYLOU,0.0001,42454
760,EMERSON,0.0001,26126,MELISA,0.0001,42454
761,ZACHERY,0.0001,26126,TABATHA,0.0001,42454
762,FLETCHER,0.0001,26126,SERENA,0.0001,42454
763,JACQUES,0.0001,26126,AVIS,0.0001,42454
764,ERROL,0.0001,26126,ALLIE,0.0001,42454
765,DALTON,0.0001,26126,SOFIA,0.0001,42454
766,MONROE,0.0001,26126,JEANIE,0.0001,42454
767,JOSUE,0.0001,26126,ODESSA,0.0001,42454
768,DOMINIQUE,0.0001,26126,NANNIE,0.0001,42454
769,EDWARDO,0.0001,26126,HARRIETT,0.0001,42454
770,BOOKER,0.0001,26126,LORAINE,0.0001,42454
771,WILFORD,0.0001,26126,PENELOPE,0.0001,42454
772,SONNY,0.0001,26126,MILAGROS,0.0001,42454
773,SHELTON,0.0001,26126,EMILIA,0.0001,42454
774,CARSON,0.0001,26126,BENITA,0.0001,42454
775,THERON,0.0001,26126,ALLYSON,0.0001,42454
776,RAYMUNDO,0.0001,26126,ASHLEE,0.0001,42454
777,DAREN,0.0001,26126,TANIA,0.0001,42454
778,TRISTAN,0.0001,26126,TOMMIE,0.0001,42454
779,HOUSTON,0.0001,26126,ESMERALDA,0.0001,42454
780,ROBBY,0.0001,26126,KARINA,0.0001,42454
781,LINCOLN,0.0001,26126,EVE,0.0001,42454
782,JAME,0.0001,26126,PEARLIE,0.0001,42454
783,GENARO,0.0001,26126,ZELMA,0.0001,42454
784,GALE,0.0001,26126,MALINDA,0.0001,42454
785,BENNETT,0.0001,26126,NOREEN,0.0001,42454
786,OCTAVIO,0.0001,26126,TAMEKA,0.0001,42454
787,CORNELL,0.0001,26126,SAUNDRA,0.0001,42454
788,LAVERNE,0.0001,26126,HILLARY,0.0001,42454
789,HUNG,0.0001,26126,AMIE,0.0001,42454
790,ARRON,0.0001,26126,ALTHEA,0.0001,39188
791,ANTONY,0.0001,26126,ROSALINDA,0.0001,39188
792,HERSCHEL,0.0001,22860,JORDAN,0.0001,39188
793,ALVA,0.0001,22860,LILIA,0.0001,39188
794,GIOVANNI,0.0001,22860,ALANA,0.0001,39188
795,GARTH,0.0001,22860,GAY,0.0001,39188
796,CYRUS,0.0001,22860,CLARE,0.0001,39188
797,CYRIL,0.0001,22860,ALEJANDRA,0.0001,39188
798,RONNY,0.0001,22860,ELINOR,0.0001,39188
799,STEVIE,0.0001,22860,MICHAEL,0.0001,39188
800,LON,0.0001,22860,LORRIE,0.0001,39188
801,FREEMAN,0.0001,22860,JERRI,0.0001,39188
802,ERIN,0.0001,22860,DARCY,0.0001,39188
803,DUNCAN,0.0001,22860,EARNESTINE,0.0001,39188
804,KENNITH,0.0001,22860,CARMELLA,0.0001,39188
805,CARMINE,0.0001,22860,TAYLOR,0.0001,39188
806,AUGUSTINE,0.0001,22860,NOEMI,0.0001,39188
807,YOUNG,0.0001,22860,MARCIE,0.0001,39188
808,ERICH,0.0001,22860,LIZA,0.0001,39188
809,CHADWICK,0.0001,22860,ANNABELLE,0.0001,39188
810,WILBURN,0.0001,22860,LOUISA,0.0001,39188
811,RUSS,0.0001,22860,EARLENE,0.0001,39188
812,REID,0.0001,22860,MALLORY,0.0001,39188
813,MYLES,0.0001,22860,CARLENE,0.0001,39188
814,ANDERSON,0.0001,22860,NITA,0.0001,39188
815,MORTON,0.0001,22860,SELENA,0.0001,39188
816,JONAS,0.0001,22860,TANISHA,0.0001,39188
817,FOREST,0.0001,22860,KATY,0.0001,39188
818,MITCHEL,0.0001,22860,JULIANNE,0.0001,39188
819,MERVIN,0.0001,22860,JOHN,0.0001,39188
820,ZANE,0.0001,22860,LAKISHA,0.0001,35923
821,RICH,0.0001,22860,EDWINA,0.0001,35923
822,JAMEL,0.0001,22860,MARICELA,0.0001,35923
823,LAZARO,0.0001,22860,MARGERY,0.0001,35923
824,ALPHONSE,0.0001,22860,KENYA,0.0001,35923
825,RANDELL,0.0001,22860,DOLLIE,0.0001,35923
826,MAJOR,0.0001,22860,ROXIE,0.0001,35923
827,JOHNIE,0.0001,22860,ROSLYN,0.0001,35923
828,JARRETT,0.0001,22860,KATHRINE,0.0001,35923
829,BROOKS,0.0001,22860,NANETTE,0.0001,35923
830,ARIEL,0.0001,22860,CHARMAINE,0.0001,35923
831,ABDUL,0.0001,22860,LAVONNE,0.0001,35923
832,DUSTY,0.0001,22860,ILENE,0.0001,35923
833,LUCIANO,0.0001,22860,KRIS,0.0001,35923
834,LINDSEY,0.0001,22860,TAMMI,0.0001,35923
835,TRACEY,0.0001,22860,SUZETTE,0.0001,35923
836,SEYMOUR,0.0001,22860,CORINE,0.0001,35923
837,SCOTTIE,0.0001,22860,KAYE,0.0001,35923
838,EUGENIO,0.0001,22860,JERRY,0.0001,35923
839,MOHAMMED,0.0001,22860,MERLE,0.0001,35923
840,SANDY,0.0001,22860,CHRYSTAL,0.0001,35923
841,VALENTIN,0.0001,22860,LINA,0.0001,35923
842,CHANCE,0.0001,22860,DEANNE,0.0001,35923
843,ARNULFO,0.0001,22860,LILIAN,0.0001,35923
844,LUCIEN,0.0001,22860,JULIANA,0.0001,35923
845,FERDINAND,0.0001,22860,ALINE,0.0001,35923
846,THAD,0.0001,22860,LUANN,0.0001,35923
847,EZRA,0.0001,22860,KASEY,0.0001,35923
848,SYDNEY,0.0001,22860,MARYANNE,0.0001,35923
849,ALDO,0.0001,22860,EVANGELINE,0.0001,35923
850,RUBIN,0.0001,19594,COLETTE,0.0001,35923
851,ROYAL,0.0001,19594,MELVA,0.0001,35923
852,MITCH,0.0001,19594,LAWANDA,0.0001,35923
853,EARLE,0.0001,19594,YESENIA,0.0001,35923
854,ABE,0.0001,19594,NADIA,0.0001,35923
855,WYATT,0.0001,19594,MADGE,0.0001,35923
856,MARQUIS,0.0001,19594,KATHIE,0.0001,35923
857,LANNY,0.0001,19594,EDDIE,0.0001,35923
858,KAREEM,0.0001,19594,OPHELIA,0.0001,35923
859,JAMAR,0.0001,19594,VALERIA,0.0001,35923
860,BORIS,0.0001,19594,NONA,0.0001,35923
861,ISIAH,0.0001,19594,MITZI,0.0001,35923
862,EMILE,0.0001,19594,MARI,0.0001,35923
863,ELMO,0.0001,19594,GEORGETTE,0.0001,35923
864,ARON,0.0001,19594,CLAUDINE,0.0001,35923
865,LEOPOLDO,0.0001,19594,FRAN,0.0001,35923
866,EVERETTE,0.0001,19594,ALISSA,0.0001,35923
867,JOSEF,0.0001,19594,ROSEANN,0.0001,32657
868,GAIL,0.0001,19594,LAKEISHA,0.0001,32657
869,ELOY,0.0001,19594,SUSANNA,0.0001,32657
870,DORIAN,0.0001,19594,REVA,0.0001,32657
871,RODRICK,0.0001,19594,DEIDRE,0.0001,32657
872,REINALDO,0.0001,19594,CHASITY,0.0001,32657
873,LUCIO,0.0001,19594,SHEREE,0.0001,32657
874,JERROD,0.0001,19594,CARLY,0.0001,32657
875,WESTON,0.0001,19594,JAMES,0.0001,32657
876,HERSHEL,0.0001,19594,ELVIA,0.0001,32657
877,BARTON,0.0001,19594,ALYCE,0.0001,32657
878,PARKER,0.0001,19594,DEIRDRE,0.0001,32657
879,LEMUEL,0.0001,19594,GENA,0.0001,32657
880,LAVERN,0.0001,19594,BRIANA,0.0001,32657
881,BURT,0.0001,19594,ARACELI,0.0001,32657
882,JULES,0.0001,19594,KATELYN,0.0001,32657
883,GIL,0.0001,19594,ROSANNE,0.0001,32657
884,ELISEO,0.0001,19594,WENDI,0.0001,32657
885,AHMAD,0.0001,19594,TESSA,0.0001,32657
886,NIGEL,0.0001,19594,BERTA,0.0001,32657
887,EFREN,0.0001,19594,MARVA,0.0001,32657
888,ANTWAN,0.0001,19594,IMELDA,0.0001,32657
889,ALDEN,0.0001,19594,MARIETTA,0.0001,32657
890,MARGARITO,0.0001,19594,MARCI,0.0001,32657
891,COLEMAN,0.0001,19594,LEONOR,0.0001,32657
892,REFUGIO,0.0001,19594,ARLINE,0.0001,32657
893,DINO,0.0001,19594,SASHA,0.0001,32657
894,OSVALDO,0.0001,19594,MADELYN,0.0001,32657
895,LES,0.0001,19594,JANNA,0.0001,32657
896,DEANDRE,0.0001,19594,JULIETTE,0.0001,32657
897,NORMAND,0.0001,19594,DEENA,0.0001,32657
898,KIETH,0.0001,19594,AURELIA,0.0001,32657
899,IVORY,0.0001,19594,JOSEFA,0.0001,32657
900,ANDREA,0.0001,19594,AUGUSTA,0.0001,32657
901,TREY,0.0001,19594,LILIANA,0.0001,32657
902,NORBERTO,0.0001,19594,YOUNG,0.0001,32657
903,NAPOLEON,0.0001,19594,CHRISTIAN,0.0001,32657
904,JEROLD,0.0001,19594,LESSIE,0.0001,32657
905,FRITZ,0.0001,19594,AMALIA,0.0001,32657
906,ROSENDO,0.0001,19594,SAVANNAH,0.0001,32657
907,MILFORD,0.0001,19594,ANASTASIA,0.0001,32657
908,SANG,0.0001,19594,VILMA,0.0001,32657
909,DEON,0.0001,19594,NATALIA,0.0001,32657
910,CHRISTOPER,0.0001,19594,ROSELLA,0.0001,32657
911,ALFONZO,0.0001,19594,LYNNETTE,0.0001,32657
912,LYMAN,0.0001,19594,CORINA,0.0001,32657
913,JOSIAH,0.0001,19594,ALFREDA,0.0001,29391
914,BRANT,0.0001,19594,LEANNA,0.0001,29391
915,WILTON,0.0001,19594,CAREY,0.0001,29391
916,RICO,0.0001,19594,AMPARO,0.0001,29391
917,JAMAAL,0.0001,19594,COLEEN,0.0001,29391
918,DEWITT,0.0001,19594,TAMRA,0.0001,29391
919,CAROL,0.0001,19594,AISHA,0.0001,29391
920,BRENTON,0.0001,19594,WILDA,0.0001,29391
921,YONG,0.0001,19594,KARYN,0.0001,29391
922,OLIN,0.0001,19594,CHERRY,0.0001,29391
923,FOSTER,0.0001,19594,QUEEN,0.0001,29391
924,FAUSTINO,0.0001,19594,MAURA,0.0001,29391
925,CLAUDIO,0.0001,19594,MAI,0.0001,29391
926,JUDSON,0.0001,19594,EVANGELINA,0.0001,29391
927,GINO,0.0001,19594,ROSANNA,0.0001,29391
928,EDGARDO,0.0001,19594,HALLIE,0.0001,29391
929,BERRY,0.0001,19594,ERNA,0.0001,29391
930,ALEC,0.0001,19594,ENID,0.0001,29391
931,TANNER,0.0001,19594,MARIANA,0.0001,29391
932,JARRED,0.0001,19594,LACY,0.0001,29391
933,DONN,0.0001,19594,JULIET,0.0001,29391
934,TRINIDAD,0.0001,16328,JACKLYN,0.0001,29391
935,TAD,0.0001,16328,FREIDA,0.0001,29391
936,SHIRLEY,0.0001,16328,MADELEINE,0.0001,29391
937,PRINCE,0.0001,16328,MARA,0.0001,29391
938,PORFIRIO,0.0001,16328,HESTER,0.0001,29391
939,ODIS,0.0001,16328,CATHRYN,0.0001,29391
940,MARIA,0.0001,16328,LELIA,0.0001,29391
941,LENARD,0.0001,16328,CASANDRA,0.0001,29391
